Batch No,Main tag number,Entry Mass,Gender,Breed,Name,Mortality,Date,Mortality Report,Sold,Sale Batch,Sale date,Notes
54417 - ROODEKOPPIES,25-08-35-193228,208,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193213,255,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193214,225,Female,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-078244,209,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193211,202,Male,Brahman,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193236,269,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-047091,257,Female,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-102562,206,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-184544,212,Female,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-086159,278,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193230,214,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-072825,218,Male,Simbra,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-045773,184,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193207,220,Female,Braunvieh,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-084219,296,Male,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-125296,227,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-122058,241,Female,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-157416,224,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-148878,224,Female,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193253,223,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-114177,245,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-089650,180,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193251,199,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193235,174,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193248,212,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-095119,201,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-130826,206,Female,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-122007,208,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-095722,236,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-166651,247,Female,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193238,187,Male,Braunvieh,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193258,219,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193226,242,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193204,162,Male,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193240,182,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-183197,225,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-139141,217,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193199,224,Female,Braunvieh,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-150172,236,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-111866,169,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193206,212,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193223,199,Male,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-122453,224,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193224,189,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193227,197,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-112369,190,Female,Brahman,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-156921,218,Male,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-160331,254,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193209,239,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193197,200,Female,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193245,155,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193200,202,Male,Boran,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193257,209,Male,Brahman,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193231,189,Male,Brahman,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193255,194,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193215,224,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193256,246,Female,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-070385,218,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193244,238,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193212,230,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193198,203,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193220,204,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193225,192,Male,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193222,237,Female,Braunvieh,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193232,246,Female,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193252,257,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-115742,220,Female,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193205,232,Male,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193210,262,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193233,242,Female,Braunvieh,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-184321,251,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193201,206,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-173244,206,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193196,212,Male,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-125061,245,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193203,260,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-026646,235,Male,Simbra,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-069504,238,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193217,201,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193241,233,Female,Braunvieh,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-110971,239,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193234,258,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-078829,228,Male,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-074197,217,Male,Brahman,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193216,207,Female,Brahman,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-138882,204,Female,Sussex,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-138432,200,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-079179,245,Female,Brahman Cross,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193247,240,Male,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193208,220,Male,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-079724,191,Female,Bonsmara,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-128599,247,Female,Simmentaler,Batch 1022 - SVC Farming,,,,,,,
54417 - ROODEKOPPIES,25-08-35-193218,224,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54418 - ROODEKOPPIES,25-08-35-193219,218,Female,Cross Breed,Batch 1022 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-146488,309,Male,Simbra,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115666,243,Male,Brangus,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-103783,265,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-145153,228,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-091012,234,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-118878,266,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-156590,242,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-113903,217,Female,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-069198,224,Male,Tuli,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-144673,218,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-108291,236,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115157,275,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-146357,277,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-113532,197,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-133662,245,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-158537,206,Female,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-130877,242,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-135004,232,Female,Simbra,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-134744,236,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-132630,230,Male,Boran,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-141116,217,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-092536,278,Female,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-116112,185,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-073333,230,Male,Braunvieh,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-170169,261,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-119498,248,Male,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-132176,218,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-082800,254,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-136997,232,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-156775,218,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-143152,216,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-151784,175,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-114011,257,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-116230,280,Male,Sussex,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-092400,242,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-144741,209,Male,Tuli,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-108175,246,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-137141,259,Male,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-114040,219,Female,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-079604,249,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-109078,251,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-133658,257,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-117376,229,Female,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-089210,258,Female,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-113524,248,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-130769,209,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-122478,228,Female,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-114852,233,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-111779,261,Male,Sussex,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-127476,245,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-095070,181,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-050335,260,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-175782,203,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-080737,214,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-129907,228,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-108911,178,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-148771,227,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-078920,210,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-116706,225,Male,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-106611,228,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-137946,185,Male,Hugenot,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115624,189,Female,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-090607,288,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115086,250,Male,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-143722,195,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-114969,273,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-155232,246,Male,Sussex,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115812,215,Male,Hereford,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-113965,225,Male,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-140116,243,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115390,218,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-111397,229,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-116098,251,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-145632,203,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-106626,213,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115164,242,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-116806,290,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-128749,238,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-112521,268,Female,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115506,248,Female,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-087218,215,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-085536,249,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-129825,241,Male,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-076922,216,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-109717,249,Male,Braunvieh,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-142681,254,Female,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-183993,236,Female,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115396,261,Male,Hugenot,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-102140,251,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-117760,277,Male,Hugenot,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-061539,290,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-106799,220,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-110143,254,Female,Nguni Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-116482,214,Male,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-049188,216,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-095130,263,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-080885,188,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-127199,217,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-139812,250,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-049341,267,Male,Beefmaster,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-144125,233,Female,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-134271,232,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-099903,299,Male,Tuli,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-128343,218,Male,Hugenot,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-102868,271,Female,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115970,277,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-115872,220,Female,Brahman,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-145082,214,Female,Dexter,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-062816,242,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-156664,272,Male,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-133849,250,Male,Brahman Cross,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-029401,189,Male,Bonsmara,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-144959,272,Male,Hereford,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-142182,254,Male,Beefmaster,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-133571,271,Male,Cross Breed,Batch 1025 - SVC Farming,,,,,,,
54426 - ROODEKOPPIES,25-08-35-067998,251,Male,Simmentaler,Batch 1025 - SVC Farming,,,,,,,
